date,price,open,high,low,vol.,change_%,volume,date_ddmmyyyy,ret_close,ret_reported
2023-09-15,148.81,148.92,149.73,148.31,19.86M,-0.0029,19860000.0,15/09/2023,-0.0029480737018425796,-0.0029
2023-09-18,149.12,148.16,149.14,147.75,6.51M,0.0021,6510000.0,18/09/2023,0.0020831933337812636,0.0021
2023-09-19,148.93,149.5,149.72,147.21,7.95M,-0.0013,7950000.0,19/09/2023,-0.0012741416309012266,-0.0013
2023-09-20,148.3,149.65,150.25,148.13,7.33M,-0.0042,7330000.0,20/09/2023,-0.004230175250117485,-0.0042
2023-09-21,147.14,147.58,148.85,146.63,8.05M,-0.0078,8050000.000000001,21/09/2023,-0.0078219824679705,-0.0078
2023-09-22,145.73,147.29,147.51,145.19,7.07M,-0.0096,7070000.0,22/09/2023,-0.009582710343890133,-0.0096
2023-09-25,146.45,145.35,146.52,143.7,7.04M,0.0049,7040000.0,25/09/2023,0.004940643656076382,0.0049
2023-09-26,144.93,144.6,145.84,144.23,7.47M,-0.0104,7470000.0,26/09/2023,-0.010378968931375798,-0.0104
2023-09-27,145.78,145.19,146.09,144.51,6.72M,0.0059,6720000.0,27/09/2023,0.005864900296694842,0.0059
2023-09-28,147.59,146.28,148.87,146.01,8.87M,0.0124,8870000.0,28/09/2023,0.012415969268761096,0.0124
2023-09-29,145.02,148.6,148.76,144.86,11.92M,-0.0174,11920000.0,29/09/2023,-0.017413103868825774,-0.0174
2023-10-02,143.77,144.83,145.62,142.63,9.17M,-0.0086,9170000.0,02/10/2023,-0.00861950075851603,-0.0086
2023-10-03,142.71,143.2,143.59,142.35,9.43M,-0.0074,9430000.0,03/10/2023,-0.007372887250469473,-0.0074
2023-10-04,143.35,143.19,143.47,141.93,8.13M,0.0045,8130000.000000001,04/10/2023,0.00448461915773235,0.0045
2023-10-05,142.9,142.04,143.1,140.83,8.58M,-0.0031,8580000.0,05/10/2023,-0.0031391698639692267,-0.0031
2023-10-06,145.1,142.91,145.88,142.14,10.27M,0.0154,10270000.0,06/10/2023,0.015395381385584272,0.0154
2023-10-09,144.77,143.66,145.4,143.5,6.96M,-0.0023,6960000.0,09/10/2023,-0.00227429359062703,-0.0023
2023-10-10,145.65,145.42,146.77,145.28,11.29M,0.0061,11290000.0,10/10/2023,0.006078607446294182,0.0061
2023-10-11,146.15,146.51,147.23,145.02,8.70M,0.0034,8700000.0,11/10/2023,0.00343288705801581,0.0034
2023-10-12,145.81,146.3,146.96,145.13,10.48M,-0.0023,10480000.0,12/10/2023,-0.002326377009921332,-0.0023
2023-10-13,148.0,148.5,153.11,147.84,29.49M,0.015,29490000.0,13/10/2023,0.015019545984500393,0.015
2023-10-16,147.85,149.45,149.52,146.72,12.66M,-0.001,12660000.0,16/10/2023,-0.001013513513513531,-0.001
2023-10-17,147.53,147.57,149.31,146.79,11.48M,-0.0022,11480000.0,17/10/2023,-0.0021643557659789536,-0.0022
2023-10-18,145.91,146.59,147.48,145.37,9.62M,-0.011,9620000.0,18/10/2023,-0.010980817460855441,-0.011
2023-10-19,145.29,145.48,147.02,144.88,11.14M,-0.0042,11140000.0,19/10/2023,-0.004249194709067261,-0.0042
2023-10-20,142.95,144.57,145.14,142.12,13.33M,-0.0161,13330000.0,20/10/2023,-0.016105719595292167,-0.0161
2023-10-23,141.0,142.94,143.68,140.73,10.13M,-0.0136,10130000.0,23/10/2023,-0.01364113326337868,-0.0136
2023-10-24,141.17,141.19,141.73,140.36,8.88M,0.0012,8880000.0,24/10/2023,0.0012056737588652666,0.0012
2023-10-25,140.4,140.57,141.18,139.51,8.24M,-0.0055,8240000.0,25/10/2023,-0.005454416660763517,-0.0055
2023-10-26,140.76,139.76,141.66,139.43,9.11M,0.0026,9110000.0,26/10/2023,0.002564102564102555,0.0026
2023-10-27,135.69,138.95,139.1,135.19,17.43M,-0.036,17430000.0,27/10/2023,-0.03601875532821819,-0.036
2023-10-30,137.42,136.44,138.04,136.04,9.86M,0.0127,9860000.0,30/10/2023,0.012749649937357166,0.0127
2023-10-31,139.06,137.71,139.24,137.47,9.67M,0.0119,9670000.0,31/10/2023,0.011934216271285214,0.0119
2023-11-01,138.94,139.25,140.53,138.47,9.43M,-0.0009,9430000.0,01/11/2023,-0.0008629368617862898,-0.0009
2023-11-02,141.42,140.09,141.48,139.23,10.19M,0.0178,10190000.0,02/11/2023,0.017849431409241223,0.0178
2023-11-03,143.0,142.19,143.77,141.85,9.54M,0.0112,9540000.0,03/11/2023,0.011172394286522502,0.0112
2023-11-06,144.08,143.17,144.19,142.79,7.63M,0.0076,7630000.0,06/11/2023,0.00755244755244755,0.0076
2023-11-07,144.01,143.51,144.26,142.82,6.30M,-0.0005,6300000.0,07/11/2023,-0.0004858411993338141,-0.0005
2023-11-08,144.72,144.11,144.84,143.62,7.62M,0.0049,7620000.0,08/11/2023,0.004930213179640264,0.0049
2023-11-09,144.29,145.44,145.65,143.7,7.99M,-0.003,7990000.0,09/11/2023,-0.002971254836926507,-0.003
2023-11-10,146.43,144.94,146.48,144.08,7.98M,0.0148,7980000.0,10/11/2023,0.014831242636357489,0.0148
2023-11-13,145.78,145.7,146.25,145.16,6.68M,-0.0044,6680000.0,13/11/2023,-0.004438981083111471,-0.0044
2023-11-14,148.44,146.68,149.25,146.52,9.93M,0.0182,9930000.0,14/11/2023,0.018246673069008068,0.0182
2023-11-15,149.74,148.46,150.16,148.46,8.37M,0.0088,8369999.999999999,15/11/2023,0.008757747237941427,0.0088
2023-11-16,151.45,150.09,151.52,150.09,8.13M,0.0114,8130000.000000001,16/11/2023,0.01141979431013751,0.0114
2023-11-17,152.82,152.2,152.86,151.54,7.81M,0.009,7810000.0,17/11/2023,0.009045889732585133,0.009
2023-11-20,153.29,152.08,153.75,151.92,7.02M,0.0031,7020000.0,20/11/2023,0.003075513676220387,0.0031
2023-11-21,152.97,153.2,153.63,152.57,7.08M,-0.0021,7080000.0,21/11/2023,-0.0020875464805271138,-0.0021
2023-11-22,153.33,153.41,153.88,152.9,5.18M,0.0024,5180000.0,22/11/2023,0.00235340262796635,0.0024
2023-11-24,153.54,153.59,154.44,153.27,3.50M,0.0014,3500000.0,24/11/2023,0.0013695949911953775,0.0014
2023-11-27,153.19,153.43,153.53,152.71,6.26M,-0.0023,6260000.0,27/11/2023,-0.002279536277191574,-0.0023
2023-11-28,153.54,153.22,153.87,152.72,6.58M,0.0023,6580000.0,28/11/2023,0.0022847444350153623,0.0023
2023-11-29,154.32,154.17,155.63,154.0,9.13M,0.0051,9130000.0,29/11/2023,0.005080109417741285,0.0051
2023-11-30,156.08,154.91,156.13,154.38,9.87M,0.0114,9870000.0,30/11/2023,0.01140487299118731,0.0114
2023-12-01,156.84,155.82,157.86,155.82,8.92M,0.0049,8920000.0,01/12/2023,0.004869297796002092,0.0049
2023-12-04,157.99,156.02,158.05,155.88,9.61M,0.0073,9610000.0,04/12/2023,0.007332313185411943,0.0073
2023-12-05,157.97,157.26,158.5,156.97,9.14M,-0.0001,9140000.0,05/12/2023,-0.0001265902905247529,-0.0001
2023-12-06,156.31,158.84,159.22,156.0,9.37M,-0.0105,9370000.0,06/12/2023,-0.010508324365385846,-0.0105
2023-12-07,156.79,156.69,157.31,156.15,8.13M,0.0031,8130000.000000001,07/12/2023,0.0030708208048109142,0.0031
2023-12-08,158.52,157.26,158.78,156.98,7.37M,0.011,7370000.0,08/12/2023,0.011033866955800775,0.011
2023-12-11,159.1,158.52,159.3,158.15,8.09M,0.0037,8090000.0,11/12/2023,0.0036588443098661827,0.0037
2023-12-12,160.52,159.23,160.65,158.88,10.22M,0.0089,10220000.0,12/12/2023,0.008925204274041532,0.0089
2023-12-13,161.06,160.52,162.03,159.77,12.38M,0.0034,12380000.0,13/12/2023,0.0033640667829553106,0.0034
2023-12-14,163.99,161.83,164.84,161.71,13.64M,0.0182,13640000.0,14/12/2023,0.018191978144790788,0.0182
2023-12-15,165.23,163.08,165.28,162.39,20.31M,0.0076,20310000.0,15/12/2023,0.007561436672967714,0.0076
2023-12-18,166.23,165.92,167.13,165.63,8.47M,0.0061,8470000.0,18/12/2023,0.006052169702838395,0.0061
2023-12-19,168.45,166.0,168.47,165.55,10.35M,0.0134,10350000.0,19/12/2023,0.013354990073993767,0.0134
2023-12-20,166.55,167.99,169.41,166.45,10.73M,-0.0113,10730000.0,20/12/2023,-0.011279311368358469,-0.0113
2023-12-21,167.5,166.84,168.09,165.68,7.60M,0.0057,7600000.0,21/12/2023,0.005703992794956481,0.0057
2023-12-22,167.4,167.5,168.23,167.23,6.58M,-0.0006,6580000.0,22/12/2023,-0.0005970149253731183,-0.0006
2023-12-26,168.39,167.46,168.76,167.18,4.68M,0.0059,4680000.0,26/12/2023,0.005913978494623606,0.0059
2023-12-27,169.4,167.84,169.47,167.58,6.43M,0.006,6430000.0,27/12/2023,0.005997980877724407,0.006
2023-12-28,170.3,169.35,170.66,168.99,6.32M,0.0053,6320000.0,28/12/2023,0.005312868949232552,0.0053
2023-12-29,170.1,170.0,170.69,169.63,6.44M,-0.0012,6440000.0,29/12/2023,-0.0011743981209630938,-0.0012
2024-01-02,172.08,169.09,172.17,168.91,9.98M,0.0116,9980000.0,02/01/2024,0.011640211640211673,0.0116
2024-01-03,171.33,171.86,172.04,170.37,9.85M,-0.0044,9850000.0,03/01/2024,-0.004358437935843784,-0.0044
2024-01-04,171.41,170.64,173.35,170.54,11.97M,0.0005,11970000.0,04/01/2024,0.0004669351543802325,0.0005
2024-01-05,172.27,171.47,173.38,171.47,10.07M,0.005,10070000.0,05/01/2024,0.00501721019777146,0.005
2024-01-08,172.02,172.02,172.36,169.49,11.23M,-0.0015,11230000.0,08/01/2024,-0.0014512103093979878,-0.0015
2024-01-09,170.66,171.62,171.79,170.1,9.92M,-0.0079,9920000.0,09/01/2024,-0.007906057435182023,-0.0079
2024-01-10,171.02,170.0,171.08,168.95,9.67M,0.0021,9670000.0,10/01/2024,0.002109457400679693,0.0021
2024-01-11,170.3,170.33,170.36,168.64,11.92M,-0.0042,11920000.0,11/01/2024,-0.004210033914162081,-0.0042
2024-01-12,169.05,173.8,176.31,168.9,19.44M,-0.0073,19440000.0,12/01/2024,-0.007339988256018781,-0.0073
2024-01-16,167.99,164.87,168.09,164.3,17.21M,-0.0063,17210000.0,16/01/2024,-0.006270334220644824,-0.0063
2024-01-17,167.09,167.34,169.07,166.49,11.11M,-0.0054,11110000.0,17/01/2024,-0.005357461753675796,-0.0054
2024-01-18,167.42,167.12,167.53,165.24,9.38M,0.002,9380000.0,18/01/2024,0.0019749835418036987,0.002
2024-01-19,170.31,167.55,170.57,167.08,13.12M,0.0173,13120000.0,19/01/2024,0.017261975869071966,0.0173
2024-01-22,170.11,170.46,171.98,169.71,12.84M,-0.0012,12840000.0,22/01/2024,-0.0011743291644646936,-0.0012
2024-01-23,168.99,169.67,169.75,168.44,8.36M,-0.0066,8359999.999999999,23/01/2024,-0.006583975074951565,-0.0066
2024-01-24,170.5,169.36,171.01,168.86,9.97M,0.0089,9970000.0,24/01/2024,0.008935439966861969,0.0089
2024-01-25,172.94,172.31,172.99,170.9,8.87M,0.0143,8870000.0,25/01/2024,0.014310850439882783,0.0143
2024-01-26,172.28,172.61,173.06,171.78,7.44M,-0.0038,7440000.0,26/01/2024,-0.0038163524921938086,-0.0038
2024-01-29,172.73,172.24,172.84,171.3,6.97M,0.0026,6970000.0,29/01/2024,0.002612026932899969,0.0026
2024-01-30,176.27,172.83,176.76,172.83,10.82M,0.0205,10820000.0,30/01/2024,0.02049441324610668,0.0205
2024-01-31,174.36,176.2,178.3,174.34,11.52M,-0.0108,11520000.0,31/01/2024,-0.010835649855335583,-0.0108
2024-02-01,173.73,173.64,174.84,171.43,9.35M,-0.0036,9350000.0,01/02/2024,-0.003613214039917545,-0.0036
2024-02-02,174.73,173.3,175.82,173.26,8.61M,0.0058,8610000.0,02/02/2024,0.005756058251309426,0.0058
2024-02-05,174.5,173.86,175.09,172.92,7.82M,-0.0013,7820000.0,05/02/2024,-0.0013163166027584383,-0.0013
2024-02-06,175.1,174.61,175.87,173.76,6.77M,0.0034,6770000.0,06/02/2024,0.0034383954154726393,0.0034
2024-02-07,175.43,175.69,175.87,173.96,7.23M,0.0019,7230000.0,07/02/2024,0.001884637350085816,0.0019
2024-02-08,174.8,175.0,175.31,173.57,6.06M,-0.0036,6060000.0,08/02/2024,-0.003591175967622373,-0.0036
2024-02-09,175.01,175.0,175.1,173.67,6.30M,0.0012,6300000.0,09/02/2024,0.0012013729977116139,0.0012
2024-02-12,175.79,174.78,176.81,173.7,8.54M,0.0045,8540000.0,12/02/2024,0.004456888177818419,0.0045
2024-02-13,174.26,175.32,176.23,172.62,8.40M,-0.0087,8400000.0,13/02/2024,-0.008703566755788206,-0.0087
2024-02-14,176.03,175.07,176.1,174.42,7.06M,0.0102,7060000.0,14/02/2024,0.010157236313554474,0.0102
2024-02-15,179.87,176.15,180.21,176.15,8.72M,0.0218,8720000.0,15/02/2024,0.02181446344373117,0.0218
2024-02-16,179.03,179.61,179.98,178.16,8.15M,-0.0047,8150000.0,16/02/2024,-0.004670039472952747,-0.0047
2024-02-20,179.73,179.19,180.46,178.4,9.67M,0.0039,9670000.0,20/02/2024,0.003909959224710935,0.0039
2024-02-21,180.9,179.95,180.99,178.52,7.03M,0.0065,7030000.0,21/02/2024,0.006509764646970506,0.0065
2024-02-22,183.07,181.82,183.42,181.24,9.30M,0.012,9300000.0,22/02/2024,0.01199557766721937,0.012
2024-02-23,183.99,183.81,185.2,183.19,7.11M,0.005,7110000.0,23/02/2024,0.005025400120172607,0.005
2024-02-26,183.36,183.75,184.46,182.48,7.15M,-0.0034,7150000.0,26/02/2024,-0.0034240991358225337,-0.0034
2024-02-27,183.45,183.31,183.54,182.24,5.72M,0.0005,5720000.0,27/02/2024,0.0004908376963348449,0.0005
2024-02-28,184.38,183.43,185.2,182.96,6.13M,0.0051,6130000.0,28/02/2024,0.005069501226492301,0.0051
2024-02-29,186.06,185.66,186.43,183.85,9.64M,0.0091,9640000.0,29/02/2024,0.009111617312072884,0.0091
2024-03-01,185.29,185.7,186.44,185.1,6.31M,-0.0041,6310000.0,01/03/2024,-0.004138449962377777,-0.0041
2024-03-04,186.68,184.71,187.59,184.27,7.06M,0.0075,7060000.0,04/03/2024,0.007501754007231964,0.0075
2024-03-05,188.55,186.36,189.3,186.36,6.62M,0.01,6620000.0,05/03/2024,0.01001714163274059,0.01
2024-03-06,189.53,189.25,190.07,187.63,7.57M,0.0052,7570000.0,06/03/2024,0.005197560328825235,0.0052
2024-03-07,187.87,189.91,190.5,186.63,7.62M,-0.0088,7620000.0,07/03/2024,-0.008758507887933309,-0.0088
2024-03-08,188.22,188.44,190.46,187.92,6.17M,0.0019,6170000.0,08/03/2024,0.0018629903656783853,0.0019
2024-03-11,188.29,187.28,188.44,186.22,5.76M,0.0004,5760000.0,11/03/2024,0.0003719052172987958,0.0004
2024-03-12,189.84,188.95,190.16,187.91,5.71M,0.0082,5710000.0,12/03/2024,0.008231982580062747,0.0082
2024-03-13,191.38,190.36,191.73,189.84,7.80M,0.0081,7800000.0,13/03/2024,0.008112094395280156,0.0081
2024-03-14,187.97,191.03,191.63,187.1,10.31M,-0.0178,10310000.0,14/03/2024,-0.01781795380917539,-0.0178
2024-03-15,190.3,186.48,190.94,186.48,17.21M,0.0124,17210000.0,15/03/2024,0.01239559504176202,0.0124
2024-03-18,192.66,190.63,192.7,189.89,9.01M,0.0124,9010000.0,18/03/2024,0.012401471361008776,0.0124
2024-03-19,193.79,192.71,193.93,192.38,8.48M,0.0059,8480000.0,19/03/2024,0.00586525485310907,0.0059
2024-03-20,196.33,194.19,196.56,193.61,9.37M,0.0131,9370000.0,20/03/2024,0.013106971463956008,0.0131
2024-03-21,199.06,196.52,199.43,196.33,11.20M,0.0139,11200000.0,21/03/2024,0.013905159680130286,0.0139
2024-03-22,196.62,199.01,200.48,196.54,8.11M,-0.0123,8109999.999999999,22/03/2024,-0.01225761077062193,-0.0123
2024-03-25,194.82,196.6,196.94,194.36,8.62M,-0.0092,8620000.0,25/03/2024,-0.009154714678059284,-0.0092
2024-03-26,195.73,194.59,196.66,194.06,5.96M,0.0047,5960000.0,26/03/2024,0.004670978338979559,0.0047
2024-03-27,199.52,196.5,199.6,196.38,8.73M,0.0194,8730000.0,27/03/2024,0.019363408777397506,0.0194
2024-03-28,200.3,199.49,200.72,198.54,8.63M,0.0039,8630000.0,28/03/2024,0.003909382518043403,0.0039
2024-04-01,198.94,199.99,200.94,198.57,7.31M,-0.0068,7310000.0,01/04/2024,-0.006789815277084443,-0.0068
2024-04-02,198.86,198.39,199.78,198.08,7.01M,-0.0004,7010000.0,02/04/2024,-0.00040213129586796903,-0.0004
2024-04-03,198.3,199.04,199.56,197.7,9.35M,-0.0028,9350000.0,03/04/2024,-0.00281605149351305,-0.0028
2024-04-04,195.65,199.15,199.68,195.55,9.24M,-0.0134,9240000.0,04/04/2024,-0.013363590519415047,-0.0134
2024-04-05,197.45,196.16,198.12,195.11,6.53M,0.0092,6530000.0,05/04/2024,0.009200102223357876,0.0092
2024-04-08,198.48,197.62,198.98,197.62,8.00M,0.0052,8000000.0,08/04/2024,0.005216510508989636,0.0052
2024-04-09,197.15,198.07,198.88,194.91,7.36M,-0.0067,7360000.0,09/04/2024,-0.006700927045546035,-0.0067
2024-04-10,195.47,195.55,197.07,194.18,7.68M,-0.0085,7680000.0,10/04/2024,-0.008521430382957162,-0.0085
2024-04-11,195.43,196.0,196.57,193.24,10.14M,-0.0002,10140000.0,11/04/2024,-0.00020463498235023803,-0.0002
2024-04-12,182.79,188.32,188.93,182.54,31.53M,-0.0647,31530000.0,12/04/2024,-0.06467788978150757,-0.0647
2024-04-15,182.89,184.5,187.46,182.2,14.77M,0.0005,14770000.0,15/04/2024,0.0005470758794243746,0.0005
2024-04-16,180.8,182.9,183.16,179.65,16.45M,-0.0114,16450000.0,16/04/2024,-0.011427634096998096,-0.0114
2024-04-17,180.08,181.37,182.42,179.2,9.02M,-0.004,9020000.0,17/04/2024,-0.0039823008849557695,-0.004
2024-04-18,181.25,181.1,183.36,179.97,9.56M,0.0065,9560000.0,18/04/2024,0.0064971123944912446,0.0065
2024-04-19,185.8,182.4,185.88,181.41,13.40M,0.0251,13400000.0,19/04/2024,0.025103448275862084,0.0251
2024-04-22,189.41,185.99,190.13,185.98,11.53M,0.0194,11530000.0,22/04/2024,0.01942949407965555,0.0194
2024-04-23,192.14,191.13,192.23,190.52,9.14M,0.0144,9140000.0,23/04/2024,0.014413177762525597,0.0144
2024-04-24,193.08,190.53,193.23,190.17,6.96M,0.0049,6960000.0,24/04/2024,0.004892266056000905,0.0049
2024-04-25,193.37,192.25,193.93,191.18,9.80M,0.0015,9800000.0,25/04/2024,0.0015019680961259052,0.0015
2024-04-26,193.49,193.57,194.87,193.06,6.41M,0.0006,6410000.0,26/04/2024,0.0006205719604903681,0.0006
2024-04-29,193.28,193.48,194.26,192.43,5.41M,-0.0011,5410000.0,29/04/2024,-0.001085327407101211,-0.0011
2024-04-30,191.74,192.81,194.99,191.64,8.15M,-0.008,8150000.0,30/04/2024,-0.007967715231788075,-0.008
2024-05-01,191.86,192.27,194.46,190.79,7.45M,0.0006,7450000.0,01/05/2024,0.0006258475018254828,0.0006
2024-05-02,191.66,193.07,193.5,189.52,6.50M,-0.001,6500000.0,02/05/2024,-0.0010424267695194889,-0.001
2024-05-03,190.51,192.0,192.53,188.46,8.92M,-0.006,8920000.0,03/05/2024,-0.006000208702911403,-0.006
2024-05-06,192.0,191.73,192.2,189.82,7.91M,0.0078,7910000.0,06/05/2024,0.007821111752663867,0.0078
2024-05-07,191.75,191.7,192.93,191.65,7.69M,-0.0013,7690000.0,07/05/2024,-0.0013020833333333703,-0.0013
2024-05-08,195.65,191.0,196.65,191.0,9.23M,0.0203,9230000.0,08/05/2024,0.02033898305084758,0.0203
2024-05-09,197.5,195.17,197.59,195.1,7.98M,0.0095,7980000.0,09/05/2024,0.009455660618451267,0.0095
2024-05-10,198.77,198.54,199.34,198.27,7.53M,0.0064,7530000.0,10/05/2024,0.006430379746835468,0.0064
2024-05-13,198.73,198.8,199.85,198.04,7.05M,-0.0002,7050000.0,13/05/2024,-0.0002012376113096348,-0.0002
2024-05-14,201.51,199.0,201.58,198.16,8.60M,0.014,8600000.0,14/05/2024,0.013988829064560004,0.014
2024-05-15,202.11,202.01,202.69,199.77,8.37M,0.003,8369999.999999999,15/05/2024,0.0029775197260681896,0.003
2024-05-16,202.47,202.22,204.48,201.99,8.50M,0.0018,8500000.0,16/05/2024,0.0017812082529315987,0.0018
2024-05-17,204.79,203.81,205.05,202.81,9.26M,0.0115,9260000.0,17/05/2024,0.011458487677186602,0.0115
2024-05-20,195.58,204.39,205.88,195.4,17.37M,-0.045,17370000.0,20/05/2024,-0.044972899067337146,-0.045
2024-05-21,199.52,197.0,199.9,196.6,14.42M,0.0201,14420000.0,21/05/2024,0.020145209121587015,0.0201
2024-05-22,198.31,199.0,200.93,197.69,9.43M,-0.0061,9430000.0,22/05/2024,-0.006064554931836441,-0.0061
2024-05-23,196.92,197.81,198.3,196.07,8.07M,-0.007,8070000.0,23/05/2024,-0.007009227976400689,-0.007
2024-05-24,200.71,197.75,200.76,197.56,7.36M,0.0192,7360000.0,24/05/2024,0.01924639447491372,0.0192
2024-05-28,199.5,199.86,200.41,198.66,6.91M,-0.006,6910000.0,28/05/2024,-0.006028598475412372,-0.006
2024-05-29,198.11,198.0,198.99,196.89,6.12M,-0.007,6120000.0,29/05/2024,-0.0069674185463658445,-0.007
2024-05-30,199.33,198.56,199.85,198.4,6.83M,0.0062,6830000.0,30/05/2024,0.006158194942203821,0.0062
2024-05-31,202.63,199.3,203.3,198.35,14.42M,0.0166,14420000.0,31/05/2024,0.01655546079365866,0.0166
2024-06-03,201.82,202.31,202.42,199.19,6.44M,-0.004,6440000.0,03/06/2024,-0.003997433746236956,-0.004
2024-06-04,199.16,200.16,201.98,198.28,6.85M,-0.0132,6850000.0,04/06/2024,-0.013180061440887902,-0.0132
2024-06-05,197.26,199.76,199.82,196.92,8.35M,-0.0095,8350000.0,05/06/2024,-0.009540068286804648,-0.0095
2024-06-06,196.91,197.26,198.02,195.33,7.64M,-0.0018,7640000.0,06/06/2024,-0.0017743080198722172,-0.0018
2024-06-07,199.95,197.43,200.92,197.01,6.96M,0.0154,6960000.0,07/06/2024,0.015438525214565013,0.0154
2024-06-10,199.61,199.24,200.84,198.44,6.07M,-0.0017,6070000.0,10/06/2024,-0.0017004251062764375,-0.0017
2024-06-11,194.36,197.91,197.94,193.6,9.24M,-0.0263,9240000.0,11/06/2024,-0.026301287510645754,-0.0263
2024-06-12,191.53,196.0,196.72,191.31,12.75M,-0.0146,12750000.0,12/06/2024,-0.014560609178843498,-0.0146
2024-06-13,193.66,192.32,194.58,190.88,8.59M,0.0111,8590000.0,13/06/2024,0.011120973215684282,0.0111
2024-06-14,193.78,191.45,194.86,191.42,6.87M,0.0006,6870000.0,14/06/2024,0.0006196426727254067,0.0006
2024-06-17,194.98,193.48,195.58,192.64,8.73M,0.0062,8730000.0,17/06/2024,0.006192589534523618,0.0062
2024-06-18,197.0,194.6,197.96,194.13,9.02M,0.0104,9020000.0,18/06/2024,0.01036003692686438,0.0104
2024-06-20,198.67,196.39,199.45,196.11,8.73M,0.0085,8730000.0,20/06/2024,0.008477157360406107,0.0085
2024-06-21,196.3,196.71,197.17,194.22,20.97M,-0.0119,20970000.0,21/06/2024,-0.011929330044797792,-0.0119
2024-06-24,198.88,197.81,199.23,197.1,9.79M,0.0131,9790000.0,24/06/2024,0.01314314824248597,0.0131
2024-06-25,198.07,198.09,200.07,197.74,6.92M,-0.0041,6920000.0,25/06/2024,-0.004072807723250249,-0.0041
2024-06-26,197.43,197.45,197.94,196.27,7.76M,-0.0032,7760000.0,26/06/2024,-0.0032311808956428933,-0.0032
2024-06-27,199.17,197.44,199.86,196.9,7.91M,0.0088,7910000.0,27/06/2024,0.008813250265916839,0.0088
2024-06-28,202.26,200.01,202.6,199.3,15.31M,0.0155,15310000.0,28/06/2024,0.015514384696490469,0.0155
2024-07-01,205.45,202.84,207.09,202.66,10.21M,0.0158,10210000.0,01/07/2024,0.015771778898447497,0.0158
2024-07-02,208.83,205.29,208.86,204.77,7.80M,0.0165,7800000.0,02/07/2024,0.016451691409102187,0.0165
2024-07-03,208.69,209.55,210.38,207.65,5.56M,-0.0007,5560000.0,03/07/2024,-0.0006704017621990133,-0.0007
2024-07-05,204.79,206.99,207.37,204.52,8.09M,-0.0187,8090000.0,05/07/2024,-0.018688006133499524,-0.0187
2024-07-08,205.17,205.04,206.9,203.97,8.71M,0.0019,8710000.0,08/07/2024,0.0018555593534841375,0.0019
2024-07-09,207.63,205.63,209.76,205.45,9.06M,0.012,9060000.0,09/07/2024,0.011990057025881073,0.012
2024-07-10,207.8,206.14,207.97,205.58,8.33M,0.0008,8330000.0,10/07/2024,0.0008187641477628294,0.0008
2024-07-11,207.45,206.21,208.1,205.38,10.67M,-0.0017,10670000.0,11/07/2024,-0.0016843118383061961,-0.0017
2024-07-12,204.94,204.0,207.45,202.1,15.44M,-0.0121,15440000.0,12/07/2024,-0.012099301036394228,-0.0121
2024-07-15,210.05,207.19,211.61,206.72,10.72M,0.0249,10720000.0,15/07/2024,0.024934127061579048,0.0249
2024-07-16,213.62,210.0,213.74,208.08,11.56M,0.017,11560000.0,16/07/2024,0.016995953344441705,0.017
2024-07-17,216.87,213.8,217.56,213.27,11.57M,0.0152,11570000.0,17/07/2024,0.015213931279842718,0.0152
2024-07-18,209.98,215.63,216.63,209.24,12.42M,-0.0318,12420000.0,18/07/2024,-0.031770184903398446,-0.0318
2024-07-19,209.78,211.2,212.35,208.92,8.10M,-0.001,8100000.0,19/07/2024,-0.0009524716639679465,-0.001
2024-07-22,210.28,210.46,212.17,209.71,7.66M,0.0024,7660000.0,22/07/2024,0.002383449327867382,0.0024
2024-07-23,210.33,211.02,211.48,209.35,5.56M,0.0002,5560000.0,23/07/2024,0.0002377782004945317,0.0002
2024-07-24,208.59,209.55,212.03,208.07,7.12M,-0.0083,7120000.0,24/07/2024,-0.008272714306090445,-0.0083
2024-07-25,208.67,208.65,210.19,208.05,6.40M,0.0004,6400000.0,25/07/2024,0.0003835274941270672,0.0004
2024-07-26,212.24,209.24,213.16,208.62,8.03M,0.0171,8029999.999999999,26/07/2024,0.017108352901710866,0.0171
2024-07-29,210.85,212.65,213.61,210.54,6.53M,-0.0065,6530000.0,29/07/2024,-0.006549189596683047,-0.0065
2024-07-30,215.19,213.23,215.79,212.96,8.85M,0.0206,8850000.0,30/07/2024,0.02058335309461712,0.0206
2024-07-31,212.8,214.78,216.39,212.67,9.07M,-0.0111,9070000.0,31/07/2024,-0.011106464055021026,-0.0111
2024-08-01,207.96,213.2,213.83,206.38,10.92M,-0.0227,10920000.0,01/08/2024,-0.022744360902255623,-0.0227
2024-08-02,199.14,203.88,204.67,196.89,18.04M,-0.0424,18040000.0,02/08/2024,-0.04241200230813624,-0.0424
2024-08-05,194.9,194.05,196.17,190.9,13.93M,-0.0213,13930000.0,05/08/2024,-0.02129155368082747,-0.0213
2024-08-06,200.34,195.4,202.6,194.0,10.61M,0.0279,10610000.0,06/08/2024,0.027911749615187276,0.0279
2024-08-07,200.4,203.51,205.75,200.2,9.20M,0.0003,9200000.0,07/08/2024,0.0002994908655287176,0.0003
2024-08-08,204.06,202.47,204.91,201.79,7.76M,0.0183,7760000.0,08/08/2024,0.0182634730538922,0.0183
2024-08-09,205.8,203.47,206.47,202.9,5.54M,0.0085,5540000.0,09/08/2024,0.00852690385180832,0.0085
